C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_098.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_098.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_098.jpg, 0, 0, 0, 7.800342E-05
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_200.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_200.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_200.jpg, 0, 0, 0, 7.889844E-05
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_310.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_310.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_310.jpg, 0, 0, 0, 8.013591E-05
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_415.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_415.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_415.jpg, 0, 0, 0, 7.964129E-05
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_524.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_524.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_524.jpg, 0, 0, 0, 7.869481E-05
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_629.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_629.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_629.jpg, 0, 0, 0, 7.769962E-05
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_731.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_731.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_731.jpg, 0, 0.0404832, 0, 0.01901944
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_837.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_837.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_837.jpg, 0, 0.304647, 0, 0.2350416
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_51_946.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_51_946.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_51_946.jpg, 0, 0.682375, 0, 1.007806
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_054.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_054.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_054.jpg, 0, 0.9771601, 0, 2.070649
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_155.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_155.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_155.jpg, -0.1303641, 1, 0, 3.250325
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_260.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_260.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_260.jpg, 0, 1, 0, 4.65594
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_365.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_365.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_365.jpg, 0, 1, 0, 5.815259
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_474.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_474.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_474.jpg, 0, 1, 0, 6.963416
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_580.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_580.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_580.jpg, -0.3162624, 1, 0, 8.302122
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_683.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_683.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_683.jpg, -0.3219816, 1, 0, 9.387444
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_790.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_790.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_790.jpg, -0.02925122, 1, 0, 10.49961
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_52_898.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_52_898.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_52_898.jpg, 0, 1, 0, 11.65251
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_031.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_031.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_031.jpg, -0.1417218, 1, 0, 13.12736
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_138.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_138.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_138.jpg, -0.2662674, 1, 0, 14.30923
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_245.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_245.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_245.jpg, 0, 1, 0, 15.44087
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_350.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_350.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_350.jpg, -0.0370458, 1, 0, 16.42611
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_457.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_457.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_457.jpg, -0.3568026, 1, 0, 17.46704
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_584.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_584.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_584.jpg, -0.05834399, 1, 0, 18.6825
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_691.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_691.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_691.jpg, -0.1571583, 1, 0, 19.89174
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_797.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_797.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_797.jpg, -0.4424823, 1, 0, 20.81357
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_53_909.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_53_909.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_53_909.jpg, -0.621818, 1, 0, 21.77637
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_022.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_022.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_022.jpg, -0.2850791, 1, 0, 22.98676
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_125.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_125.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_125.jpg, 0, 1, 0, 23.94381
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_229.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_229.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_229.jpg, 0, 1, 0, 24.90333
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_337.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_337.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_337.jpg, 0, 1, 0, 25.85883
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_445.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_445.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_445.jpg, 0, 0.6774324, 0, 26.77437
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_555.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_555.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_555.jpg, 0, 0.3828594, 0, 27.15193
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_667.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_667.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_667.jpg, 0, 0.01205642, 0, 27.09795
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_770.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_770.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_770.jpg, -0.1602129, 0.3186864, 0, 26.99829
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_874.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_874.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_874.jpg, -0.3715575, 0.6003234, 0, 27.17113
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_54_982.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_54_982.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_54_982.jpg, -0.01351951, 0.9583614, 0, 27.99093
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_093.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_093.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_093.jpg, 0, 1, 0, 28.90464
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_205.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_205.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_205.jpg, 0, 1, 0, 30.00398
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_314.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_314.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_314.jpg, -0.08998589, 1, 0, 30.18853
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_426.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_426.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_426.jpg, -0.4593078, 1, 0, 30.14987
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_537.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_537.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_537.jpg, -0.1627617, 1, 0, 30.19229
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_648.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_648.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_648.jpg, 0, 0.6677548, 0, 30.12333
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_751.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_751.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_751.jpg, 0, 0.3956422, 0, 30.04725
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_855.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_855.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_855.jpg, 0, 0.08491033, 0, 29.93667
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_55_957.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_55_957.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_55_957.jpg, -0.1551711, 0, 0, 29.63898
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_087.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_087.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_087.jpg, -0.582288, 0, 0, 28.94337
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_190.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_190.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_190.jpg, -0.4999506, 0, 0, 28.43742
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_299.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_299.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_299.jpg, -0.1738767, 0, 0, 28.12062
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_439.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_439.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_439.jpg, 0, 0, 0, 27.70154
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_547.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_547.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_547.jpg, 0, 0, 0, 27.4215
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_649.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_649.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_649.jpg, 0, 0.3047751, 0, 27.32822
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_750.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_750.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_750.jpg, 0, 0.6113043, 0, 27.61274
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_856.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_856.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_856.jpg, 0, 0.8882487, 0, 28.30777
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_56_957.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_56_957.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_56_957.jpg, 0, 1, 0, 29.21382
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_066.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_066.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_066.jpg, 0, 1, 0, 30.18941
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_174.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_174.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_174.jpg, 0, 1, 0, 30.18972
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_286.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_286.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_286.jpg, 0, 1, 0, 30.19044
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_402.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_402.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_402.jpg, 0, 1, 0, 30.18994
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_510.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_510.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_510.jpg, 0, 1, 0, 30.19078
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_622.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_622.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_622.jpg, 0, 1, 0, 30.19036
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_724.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_724.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_724.jpg, 0, 1, 0, 30.19028
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_830.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_830.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_830.jpg, 0, 1, 0, 30.19034
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_57_934.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_57_934.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_57_934.jpg, 0, 1, 0, 30.19032
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_034.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_034.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_034.jpg, -0.270723, 1, 0, 30.17603
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_144.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_144.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_144.jpg, 0, 1, 0, 30.18966
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_246.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_246.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_246.jpg, 0, 1, 0, 30.19014
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_352.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_352.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_352.jpg, 0, 1, 0, 30.19124
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_459.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_459.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_459.jpg, 0, 1, 0, 30.19048
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_571.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_571.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_571.jpg, 0, 1, 0, 30.19023
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_686.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_686.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_686.jpg, 0, 1, 0, 30.19036
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_791.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_791.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_791.jpg, 0, 1, 0, 30.19017
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_58_902.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_58_902.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_58_902.jpg, -0.328626, 1, 0, 30.1731
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_067.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_067.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_067.jpg, -0.3362586, 1, 0, 30.18966
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_169.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_169.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_169.jpg, -0.0576966, 1, 0, 30.18926
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_277.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_277.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_277.jpg, 0, 1, 0, 30.18967
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_381.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_381.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_381.jpg, 0, 1, 0, 30.19
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_488.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_488.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_488.jpg, 0, 1, 0, 30.18999
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_597.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_597.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_597.jpg, 0.291684, 1, 0, 30.17317
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_701.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_701.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_701.jpg, 0.02081818, 1, 0, 30.1895
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_806.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_806.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_806.jpg, 0, 1, 0, 30.18971
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_23_59_909.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_23_59_909.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_23_59_909.jpg, 0, 1, 0, 30.19023
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_24_00_014.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_24_00_014.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_24_00_014.jpg, 0, 1, 0, 30.19066
C:\Users\yusuf\Desktop\data\IMG\center_2021_08_30_23_24_00_130.jpg, C:\Users\yusuf\Desktop\data\IMG\left_2021_08_30_23_24_00_130.jpg, C:\Users\yusuf\Desktop\data\IMG\right_2021_08_30_23_24_00_130.jpg, 0, 1, 0, 30.19056
